"","State","Year","Week","Day","Outcome Variable","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"155","AK","2020","30",2020-07-23,10.0374647,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"156","AK","2020","30",2020-07-24,10.2913306,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"157","AK","2020","30",2020-07-25,9.5687893,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"158","AK","2020","30",2020-07-26,11.3067939,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"159","AK","2020","31",2020-07-27,13.1619674,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"160","AK","2020","31",2020-07-28,13.454889504893,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"161","AK","2020","31",2020-07-29,13.0057423,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"162","AK","2020","31",2020-07-30,13.376776938827,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"163","AK","2020","31",2020-07-31,12.302729155418,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"164","AK","2020","31",2020-08-01,15.5834569,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"165","AK","2020","31",2020-08-02,14.763275,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"166","AK","2020","32",2020-08-03,14.0407338,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"167","AK","2020","32",2020-08-04,12.9862141,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"168","AK","2020","32",2020-08-05,12.712820127265,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"169","AK","2020","32",2020-08-06,11.8145256,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"170","AK","2020","32",2020-08-07,12.8495171,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"171","AK","2020","32",2020-08-08,9.3149235,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"172","AK","2020","32",2020-08-09,8.416629,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"173","AK","2020","33",2020-08-10,8.4556853,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"174","AK","2020","33",2020-08-11,8.3189883,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"175","AK","2020","33",2020-08-12,8.4361571,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"176","AK","2020","33",2020-08-13,9.3539797864207,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"177","AK","2020","33",2020-08-14,10.4670839,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"178","AK","2020","33",2020-08-15,10.5842527,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"179","AK","2020","33",2020-08-16,10.6818934,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"180","AK","2020","34",2020-08-17,10.4280276,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"181","AK","2020","34",2020-08-18,10.7404778,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"182","AK","2020","34",2020-08-19,10.8771748,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"183","AK","2020","34",2020-08-20,10.8771748,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"184","AK","2020","34",2020-08-21,10.0569929,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"185","AK","2020","34",2020-08-22,10.174161730115,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"186","AK","2020","34",2020-08-23,9.4125642109703,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"187","AK","2020","35",2020-08-24,9.7835989,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"188","AK","2020","35",2020-08-25,9.2172828,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"189","AK","2020","35",2020-08-26,8.9243607,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"190","AK","2020","35",2020-08-27,8.8853044,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"191","AK","2020","35",2020-08-28,9.8421833,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"192","AK","2020","35",2020-08-29,9.8617115,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"193","AK","2020","35",2020-08-30,9.4711486,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"194","AK","2020","36",2020-08-31,8.8462481,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"195","AK","2020","36",2020-09-01,8.8853044,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"196","AK","2020","36",2020-09-02,9.1586984,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"197","AK","2020","36",2020-09-03,9.5883175,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"198","AK","2020","36",2020-09-04,9.6469019,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"199","AK","2020","36",2020-09-05,9.7054863,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"200","AK","2020","36",2020-09-06,10.5256683,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"201","AK","2020","37",2020-09-07,10.4475557,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"202","AK","2020","37",2020-09-08,10.4475557,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"203","AK","2020","37",2020-09-09,10.3889713,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"204","AK","2020","37",2020-09-10,10.8185904,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"205","AK","2020","37",2020-09-11,10.2913306,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"206","AK","2020","37",2020-09-12,10.486612,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"207","AK","2020","37",2020-09-13,10.0179366,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"208","AK","2020","38",2020-09-14,10.8381185,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"209","AK","2020","38",2020-09-15,10.9748155,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"210","AK","2020","38",2020-09-16,10.701421551062,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"211","AK","2020","38",2020-09-17,10.330386862248,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"212","AK","2020","38",2020-09-18,10.6428371,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"213","AK","2020","38",2020-09-19,10.291330579214,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"214","AK","2020","38",2020-09-20,10.896703,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"215","AK","2020","39",2020-09-21,10.7990623,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"216","AK","2020","39",2020-09-22,10.8381185,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"217","AK","2020","39",2020-09-23,10.9357592,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"218","AK","2020","39",2020-09-24,11.3849065,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"219","AK","2020","39",2020-09-25,11.6387723,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"220","AK","2020","39",2020-09-26,12.1855603,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"221","AK","2020","39",2020-09-27,12.5956513,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"222","AK","2020","40",2020-09-28,13.4939458,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"223","AK","2020","40",2020-09-29,15.0561971,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"224","AK","2020","40",2020-09-30,16.013076,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"225","AK","2020","40",2020-10-01,15.9349635,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"226","AK","2020","40",2020-10-02,16.013076,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"227","AK","2020","40",2020-10-03,16.5989203,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"228","AK","2020","40",2020-10-04,18.0440028,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"229","AK","2020","41",2020-10-05,19.8405918,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"230","AK","2020","41",2020-10-06,20.1335139,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"231","AK","2020","41",2020-10-07,20.5826612,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"232","AK","2020","41",2020-10-08,20.6412456,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"233","AK","2020","41",2020-10-09,21.6371808,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"234","AK","2020","41",2020-10-10,23.7071638,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"235","AK","2020","41",2020-10-11,25.0155493,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"236","AK","2020","42",2020-10-12,24.6835709,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"237","AK","2020","42",2020-10-13,24.9179086,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"238","AK","2020","42",2020-10-14,25.249887,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"239","AK","2020","42",2020-10-15,25.7380905,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"240","AK","2020","42",2020-10-16,26.6949695,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"241","AK","2020","42",2020-10-17,25.9529001,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"242","AK","2020","42",2020-10-18,25.2694151,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"243","AK","2020","43",2020-10-19,25.4842247,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"244","AK","2020","43",2020-10-20,26.6559132,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"245","AK","2020","43",2020-10-21,28.0033549,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"246","AK","2020","43",2020-10-22,29.5656063,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"247","AK","2020","43",2020-10-23,30.639654,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"248","AK","2020","43",2020-10-24,33.7641567,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"249","AK","2020","43",2020-10-25,39.6811836,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"250","AK","2020","44",2020-10-26,42.4932359,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"251","AK","2020","44",2020-10-27,45.813019997793,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"252","AK","2020","44",2020-10-28,48.605544234658,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"253","AK","2020","44",2020-10-29,51.105146348775,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"254","AK","2020","44",2020-10-30,53.057960500428,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"255","AK","2020","44",2020-10-31,54.366345982036,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"256","AK","2020","44",2020-11-01,50.9489212,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"257","AK","2020","45",2020-11-02,51.027033782708,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"258","AK","2020","45",2020-11-03,51.183258914841,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"259","AK","2020","45",2020-11-04,52.140137849151,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"260","AK","2020","45",2020-11-05,51.124674490291,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"261","AK","2020","45",2020-11-06,53.936726868672,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"262","AK","2020","45",2020-11-07,57.119813935868,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"263","AK","2020","45",2020-11-08,60.439597993679,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"264","AK","2020","46",2020-11-09,62.80250311718,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"265","AK","2020","46",2020-11-10,65.458330363428,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"266","AK","2020","46",2020-11-11,67.235391241433,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"267","AK","2020","46",2020-11-12,70.613759723794,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"268","AK","2020","46",2020-11-13,71.824504497819,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"269","AK","2020","46",2020-11-14,74.519388027101,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"270","AK","2020","46",2020-11-15,77.018990141218,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"271","AK","2020","47",2020-11-16,79.14755756652,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"272","AK","2020","47",2020-11-17,68.895283270339,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"273","AK","2020","47",2020-11-18,59.228853219654,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"274","AK","2020","47",2020-11-19,87.954749390478,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"275","AK","2020","47",2020-11-20,76.491730320271,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"276","AK","2020","47",2020-11-21,62.060433739551,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"277","AK","2020","47",2020-11-22,63.935135325139,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"278","AK","2020","48",2020-11-23,52.608813245548,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"279","AK","2020","48",2020-11-24,52.608813245548,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"280","AK","2020","48",2020-11-25,52.608813245548,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"281","AK","2020","48",2020-11-26,14.48988100527,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"282","AK","2020","48",2020-11-27,14.48988100527,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"283","AK","2020","48",2020-11-28,14.48988100527,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"284","AK","2020","48",2020-11-29,0,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"285","AK","2020","49",2020-11-30,0,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"286","AK","2020","49",2020-12-01,0,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"287","AK","2020","49",2020-12-02,0,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"288","AK","2020","49",2020-12-03,0,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"289","AK","2020","49",2020-12-04,0,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"290","AK","2020","49",2020-12-05,172.6092429,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"291","AK","2020","49",2020-12-06,187.3725179,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"292","AK","2020","50",2020-12-07,196.6288569,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"293","AK","2020","50",2020-12-08,207.5060318,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"294","AK","2020","50",2020-12-09,218.851882,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"295","AK","2020","50",2020-12-10,230.9593297,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"296","AK","2020","50",2020-12-11,243.0667775,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"297","AK","2020","50",2020-12-12,80.514527472678,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"298","AK","2020","50",2020-12-13,78.112566066144,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"299","AK","2020","51",2020-12-14,77.058046424251,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"300","AK","2020","51",2020-12-15,71.5511105,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"301","AK","2020","51",2020-12-16,71.863560780852,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"302","AK","2020","51",2020-12-17,67.157278675367,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"303","AK","2020","51",2020-12-18,64.5209796,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"304","AK","2020","51",2020-12-19,60.810632682493,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"305","AK","2020","51",2020-12-20,51.9839127,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"306","AK","2020","52",2020-12-21,46.691786366037,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"307","AK","2020","52",2020-12-22,49.8748734,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"308","AK","2020","52",2020-12-23,45.188119469264,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"309","AK","2020","52",2020-12-24,42.981439477896,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
"310","AK","2020","52",2020-12-25,33.5102908,1,1.11,0.258598011,10.9,32.8,0.65,0.03,0.15,0.06,0.01,0.02,0,1,0,0,0,0,0,0,1,0
