"","State","Year","Week","Outcome Variable","week_first_date","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"932","LA","2020","45",12.5360579583454,2020-11-02,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"933","LA","2020","46",18.89144775604,2020-11-09,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"934","LA","2020","47",50.442751213255,2020-11-16,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"935","LA","2020","48",59.0396703545311,2020-11-23,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"936","LA","2020","49",48.9861522391066,2020-11-30,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"937","LA","2020","50",52.3629332243844,2020-12-07,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"938","LA","2020","51",54.3823290287377,2020-12-14,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"939","LA","2020","52",49.8729303930751,2020-12-21,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"940","LA","2020","53",48.3013136807715,2020-12-28,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"941","LA","2021","01",73.3119697065034,2021-01-04,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"942","LA","2021","02",73.181586974961,2021-01-11,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"943","LA","2021","03",53.5960816587004,2021-01-18,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"944","LA","2021","04",51.8651082391894,2021-01-25,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"945","LA","2021","05",41.9494358714286,2021-02-01,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"946","LA","2021","06",28.1271105857143,2021-02-08,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"947","LA","2021","07",15.8996689571429,2021-02-15,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"948","LA","2021","08",17.5406475714286,2021-02-22,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"949","LA","2021","09",18.0169616,2021-03-01,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"950","LA","2021","53",60.288037427915,2021-01-01,1,88.97,0.063111886,18.6,42.1,0.62,0.32,0.01,0.02,0,0.01,0,1,0,0,0,0,1,0,1,1
"951","MA","2020","14",14.402812529995,2020-04-01,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,1,0,0,1,1,1,1
"952","MA","2020","15",20.8330466790793,2020-04-06,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"953","MA","2020","16",27.2123529710176,2020-04-13,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"954","MA","2020","17",30.4886130833541,2020-04-20,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"955","MA","2020","18",31.6537358616681,2020-04-27,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"956","MA","2020","19",23.4262221028337,2020-05-04,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"957","MA","2020","20",17.725559116587,2020-05-11,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"958","MA","2020","21",16.113337127281,2020-05-18,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"959","MA","2020","22",10.5527257481862,2020-05-25,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"960","MA","2020","23",14.7610840831743,2020-06-01,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"961","MA","2020","24",5.2135913292386,2020-06-08,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"962","MA","2020","25",3.68190641634951,2020-06-15,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,1,1,1,1,1,1,1,1
"963","MA","2020","26",3.10423054837217,2020-06-22,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,1,1,1,1,1,1
"964","MA","2020","27",3.04264337591384,2020-06-29,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,1,1,1,1,1,1
"965","MA","2020","28",3.11666641904881,2020-07-06,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,1,1,1,1,1,1
"966","MA","2020","29",3.68842043289407,2020-07-13,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,1,1,1,1,1,1
"967","MA","2020","30",4.18763189550193,2020-07-20,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,1,1,1,0,1,1
"968","MA","2020","31",5.12861287636834,2020-07-27,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"969","MA","2020","32",5.74981429162493,2020-08-03,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"970","MA","2020","33",4.5941664601628,2020-08-10,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"971","MA","2020","34",5.34387190095971,2020-08-17,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"972","MA","2020","35",5.08745605514413,2020-08-24,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"973","MA","2020","36",3.46309428173029,2020-08-31,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"974","MA","2020","37",4.02981474677273,2020-09-07,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"975","MA","2020","38",5.26511136622204,2020-09-14,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"976","MA","2020","39",4.9515497386902,2020-09-21,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"977","MA","2020","40",7.27942655777663,2020-09-28,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"978","MA","2020","41",8.12299321480756,2020-10-05,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"979","MA","2020","42",11.822369070527,2020-10-12,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"980","MA","2020","43",12.4255088670773,2020-10-19,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"981","MA","2020","44",16.2554613797819,2020-10-26,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"982","MA","2020","45",19.1163041457464,2020-11-02,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"983","MA","2020","46",29.0386496156529,2020-11-09,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"984","MA","2020","47",35.1491041966103,2020-11-16,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"985","MA","2020","48",35.3963411775233,2020-11-23,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"986","MA","2020","49",47.8384312073923,2020-11-30,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"987","MA","2020","50",65.4337097591871,2020-12-07,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"988","MA","2020","51",66.878935751805,2020-12-14,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"989","MA","2020","52",47.4458129598589,2020-12-21,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"990","MA","2020","53",5.86714082159785,2020-12-28,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"991","MA","2021","01",107.84447498201,2021-01-04,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"992","MA","2021","02",85.5946271608143,2021-01-11,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"993","MA","2021","03",63.6654471843229,2021-01-18,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"994","MA","2021","04",52.5042519801174,2021-01-25,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"995","MA","2021","05",39.265377843984,2021-02-01,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"996","MA","2021","06",32.8345515428571,2021-02-08,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"997","MA","2021","07",24.0888764142857,2021-02-15,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"998","MA","2021","08",21.8486429,2021-02-22,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"999","MA","2021","09",22.2933734,2021-03-01,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"1000","MA","2021","53",37.7117821245157,2021-01-01,1,653.98,0.267612305,10,34.6,0.78,0.08,0,0.07,0,0.04,1,0,0,0,0,0,1,0,1,1
"1001","MD","2020","14",4.62904326489566,2020-04-01,1,487.08,0.108576968,9,37.1,0.56,0.3,0,0.06,0,0.05,1,0,0,1,1,1,1,1,1,0
"1002","MD","2020","15",8.82195119118949,2020-04-06,1,487.08,0.108576968,9,37.1,0.56,0.3,0,0.06,0,0.05,1,0,0,1,1,1,1,1,1,0
"1003","MD","2020","16",11.1099738885909,2020-04-13,1,487.08,0.108576968,9,37.1,0.56,0.3,0,0.06,0,0.05,1,0,1,1,1,1,1,1,1,0
