"","submission_date","state","political.party.affilation","Total.population","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned","new_deaths_per_100k","new_cases_per_100k","log_new_deaths_per_100k","log_new_cases_per_100k","per.male","per.female","per.65.and.over","per.white","per.black","per.amer.ind","per.asian","per.pac.isl","pop.dens"
"12686","2020-04-12","AR","REPUBLICAN","2999370","0","1","1","1","1","1","1","1",0.0666806696072842,2.43384444066587,-2.70784017904912,0.889472081539323,49.1,50.9,16.6,76.7,15.3,0.7,1.5,0.3,57.6413952147593
"12687","2020-05-12","HI","DEMOCRAT","1422094","0","1","1","1","1","0","1","1",0,0.21095651904867,-Inf,-1.55610323760097,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12688","2020-11-01","MA","DEMOCRAT","6850553","0","0","0","0","1","0","1","1",0.321141957444895,16.6263949786244,-1.13587201857839,2.81099149151048,48.5,51.5,16.2,78.1,7.6,0.2,6.6,0,878.276025641026
"12689","2020-03-19","TN","REPUBLICAN","6709356","0","0","0","0","0","0","0","0",0,0.834655367817716,-Inf,-0.180736372481489,48.8,51.2,16,77.6,16.8,0.3,1.8,0.1,162.710221898872
"12690","2020-02-04","OK","REPUBLICAN","3932870","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.6,50.4,15.3,72.3,7.3,7.6,2.2,0.2,57.3346453823165
"12691","2020-03-24","NM","DEMOCRAT","2092454","0","0","0","0","0","0","0","0",0,0.81244318871526,-Inf,-0.207709288804091,49.5,50.5,16.9,74.8,2.1,9.6,1.6,0.1,17.2505235040973
"12692","2020-04-02","NY","DEMOCRAT","19572319","0","1","1","1","1","1","1","1",0.613110791827989,21.9646941172377,-0.489209622300249,3.08943635141399,48.5,51.5,16.1,63.7,15.7,0.4,8.4,0,415.318911004541
"12693","2020-07-13","AK","REPUBLICAN","737068","0","0","0","0","0","0","1","0",0,8.14036154059056,-Inf,2.09683459433408,52.2,47.8,11.2,64.6,3.3,14.9,6.2,1.2,1.29164921553131
"12694","2020-07-16","AK","REPUBLICAN","737068","0","0","0","0","0","0","1","0",0,8.41170692527691,-Inf,2.12962441715707,52.2,47.8,11.2,64.6,3.3,14.9,6.2,1.2,1.29164921553131
"12695","2020-06-06","AR","REPUBLICAN","2999370","0","0","0","0","0","0","1","1",0.0666806696072842,15.0031506616389,-2.70784017904912,2.7082602231553,49.1,50.9,16.6,76.7,15.3,0.7,1.5,0.3,57.6413952147593
"12696","2020-10-24","FL","REPUBLICAN","20901636","0","0","0","0","0","0","1","1",0.3683922158055,20.9600817849856,-0.998607104559564,3.04261976140065,48.9,51.1,20.1,75.1,16.1,0.3,2.7,0.1,389.774097902098
"12697","2020-04-06","MA","DEMOCRAT","6850553","1","1","0","0","1","1","1","1",0.42332348935918,19.5166725956284,-0.859618641950228,2.97126910516524,48.5,51.5,16.2,78.1,7.6,0.2,6.6,0,878.276025641026
"12698","2020-05-10","NM","DEMOCRAT","2092454","0","1","1","1","1","1","1","1",0.43011698226102,4.0622159435763,-0.843698055524088,1.40172862363001,49.5,50.5,16.9,74.8,2.1,9.6,1.6,0.1,17.2505235040973
"12699","2020-08-02","NM","DEMOCRAT","2092454","0","1","0","1","1","1","1","1",0.14337232742034,10.5139706774916,-1.9423103441922,2.35270491349205,49.5,50.5,16.9,74.8,2.1,9.6,1.6,0.1,17.2505235040973
"12700","2020-05-24","IA","REPUBLICAN","3139508","0","1","1","1","1","1","1","0",0.286669121403736,11.2119478593461,-1.24942661540307,2.41697998285881,49.6,50.4,16.7,90,3.7,0.4,2.4,0.1,56.2061693252412
"12701","2020-01-24","WV","REPUBLICAN","1817305","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12702","2020-03-31","TX","REPUBLICAN","28260856","0","0","0","0","0","0","0","0",0.0106153897107717,1.37646219916339,-4.54545047128635,0.319516583663983,49.7,50.3,12.3,74,12.1,0.5,4.8,0.1,108.18297911435
"12703","2020-03-06","HI","DEMOCRAT","1422094","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12704","2020-03-25","NM","DEMOCRAT","2092454","0","0","0","0","0","0","0","0",0.04779077580678,0.57348930968136,-3.04092263286031,-0.556015983072307,49.5,50.5,16.9,74.8,2.1,9.6,1.6,0.1,17.2505235040973
"12705","2020-10-17","KS","REPUBLICAN","2910652","0","0","0","0","0","0","1","0",0,0,-Inf,-Inf,49.8,50.2,15.4,84.4,5.9,0.8,2.9,0.1,35.6003865017919
"12706","2020-07-05","GA","DEMOCRAT","10403847","0","0","0","0","0","0","1","1",0.0288354874884262,20.3770778251545,-3.54614844592186,3.01441063307609,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12707","2020-05-31","UT","REPUBLICAN","3096848","0","1","1","1","0","0","1","0",0.0322908970669532,8.26646964914003,-3.43296991302606,2.1122075314535,50.3,49.7,10.8,86.4,1.2,1.1,2.3,0.9,37.6883047340879
"12708","2020-03-29","HI","DEMOCRAT","1422094","0","0","0","0","0","0","0","0",0,2.17988403016959,-Inf,0.779271678216067,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12709","2021-02-28","PA","DEMOCRAT","12791530","0","0","0","0","1","0","1","1",0.164171135118317,15.2053741811965,-1.80684588841371,2.72164892991541,49,51,17.8,80.5,11.2,0.2,3.4,0,285.888965871756
"12710","2020-10-07","WV","REPUBLICAN","1817305","0","0","0","0","0","0","1","1",0.27513268273625,11.1703869190917,-1.29050181499564,2.41326625161205,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12711","2020-04-17","OH","REPUBLICAN","11655397","1","1","1","1","1","0","1","1",0.248811773635853,5.94574341826366,-1.39105859754924,1.78267557165419,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12712","2020-02-03","TN","REPUBLICAN","6709356","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.8,51.2,16,77.6,16.8,0.3,1.8,0.1,162.710221898872
"12713","2020-08-24","FL","REPUBLICAN","20901636","0","0","0","0","1","0","1","1",0.344470643350597,10.6403154279407,-1.06574640739719,2.36465012895723,48.9,51.1,20.1,75.1,16.1,0.3,2.7,0.1,389.774097902098
"12714","2020-04-07","MA","DEMOCRAT","6850553","1","1","1","1","1","1","1","1",1.40134672339591,19.9253987232856,0.337433719531135,2.99199523568236,48.5,51.5,16.2,78.1,7.6,0.2,6.6,0,878.276025641026
"12715","2020-11-29","OH","REPUBLICAN","11655397","0","0","0","0","0","0","1","1",0.180174042977687,66.312627532121,-1.71383198981229,4.19438033957116,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12716","2020-07-13","SD","REPUBLICAN","870638","0","0","0","0","0","0","1","0",0,2.87145748290334,-Inf,1.05481973463183,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12717","2021-03-03","GA","DEMOCRAT","10403847","0","0","0","0","0","0","1","1",1.39371522860726,26.2883527602818,0.331973007830609,3.26912598026612,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12718","2020-06-14","WV","REPUBLICAN","1817305","0","0","0","1","0","1","1","0",0,0.880424584755999,-Inf,-0.127351005189955,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12719","2020-04-18","NY","DEMOCRAT","19572319","0","1","1","1","1","1","1","1",0.0102185131971332,16.6459579981299,-4.58355418452235,2.8121674240797,48.5,51.5,16.1,63.7,15.7,0.4,8.4,0,415.318911004541
"12720","2020-02-25","AK","REPUBLICAN","737068","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,52.2,47.8,11.2,64.6,3.3,14.9,6.2,1.2,1.29164921553131
"12721","2020-06-24","UT","REPUBLICAN","3096848","0","1","1","1","0","0","1","0",0.0645817941339065,16.9527209601505,-2.73982273246611,2.83042834956556,50.3,49.7,10.8,86.4,1.2,1.1,2.3,0.9,37.6883047340879
"12722","2020-12-28","CO","DEMOCRAT","5610349","0","0","0","0","1","1","1","1",0.374308264958205,29.409935103859,-0.982675583208926,3.38133254596228,50.3,49.7,13.8,84,4.2,1,3.2,0.2,54.1320024700411
"12723","2021-02-09","OK","REPUBLICAN","3932870","0","0","0","0","0","0","1","1",0.788228443859065,40.5556247727487,-0.237967327763674,3.70267448297012,49.6,50.4,15.3,72.3,7.3,7.6,2.2,0.2,57.3346453823165
"12724","2021-01-09","WV","REPUBLICAN","1817305","0","0","0","0","0","0","1","1",0.880424584755999,103.44988870883,-0.127351005189955,4.63908732839426,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12725","2020-08-09","OH","REPUBLICAN","11655397","0","0","0","0","0","0","1","1",0.00857971633227079,7.54157065606603,-4.75835442753571,2.02043047014947,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12726","2021-01-18","FL","REPUBLICAN","20901636","0","1","0","0","0","0","1","1",0.65545108526433,37.6860452454535,-0.422431600585123,3.62928987329008,48.9,51.1,20.1,75.1,16.1,0.3,2.7,0.1,389.774097902098
"12727","2021-01-16","CO","DEMOCRAT","5610349","0","0","0","0","1","1","1","1",0.356484061864957,36.0940112638269,-1.03146574737836,3.58612695860829,50.3,49.7,13.8,84,4.2,1,3.2,0.2,54.1320024700411
"12728","2020-04-08","SD","REPUBLICAN","870638","0","0","0","0","0","0","1","0",0,8.38465585007776,-Inf,2.12640335091202,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12729","2020-05-04","OH","REPUBLICAN","11655397","1","1","1","1","1","0","1","1",0.154434893980874,4.80464114607164,-1.86798266963955,1.56958235619348,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12730","2021-02-06","HI","DEMOCRAT","1422094","0","0","0","0","0","0","1","1",0,7.31315932702058,-Inf,1.98967537287229,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12731","2020-05-14","OK","REPUBLICAN","3932870","0","1","1","1","1","0","1","1",0.0762801719863611,3.05120687945444,-2.57334224358071,1.11553721053323,49.6,50.4,15.3,72.3,7.3,7.6,2.2,0.2,57.3346453823165
"12732","2020-05-24","GA","DEMOCRAT","10403847","0","0","0","0","1","0","1","1",0.124953779116513,6.95896431387351,-2.07981137712843,1.94003065779575,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12733","2020-06-07","SD","REPUBLICAN","870638","0","0","0","0","0","0","1","0",0,8.15493925144549,-Inf,2.09862378680495,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12734","2021-01-02","TN","REPUBLICAN","6709356","0","0","0","0","0","0","1","1",0.938987288794931,258.296027219304,-0.062953336825105,5.55410631949301,48.8,51.2,16,77.6,16.8,0.3,1.8,0.1,162.710221898872
"12735","2021-01-16","KS","REPUBLICAN","2910652","0","0","0","0","0","0","1","0",0,0,-Inf,-Inf,49.8,50.2,15.4,84.4,5.9,0.8,2.9,0.1,35.6003865017919
"12736","2020-04-16","TX","REPUBLICAN","28260856","0","1","1","1","1","0","1","1",0.102615433870793,3.40754009715771,-2.27676692996799,1.22599065184366,49.7,50.3,12.3,74,12.1,0.5,4.8,0.1,108.18297911435
"12737","2020-03-07","HI","DEMOCRAT","1422094","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12738","2020-01-28","NY","DEMOCRAT","19572319","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.5,51.5,16.1,63.7,15.7,0.4,8.4,0,415.318911004541
"12739","2020-07-19","AR","REPUBLICAN","2999370","0","0","0","0","0","0","1","1",0,23.1715326885313,-Inf,3.14292448595572,49.1,50.9,16.6,76.7,15.3,0.7,1.5,0.3,57.6413952147593
"12740","2020-07-24","OK","REPUBLICAN","3932870","0","0","0","0","0","0","1","1",0.152560343972722,28.6559179428763,-1.88019506302076,3.35535998179096,49.6,50.4,15.3,72.3,7.3,7.6,2.2,0.2,57.3346453823165
"12741","2020-04-07","WV","REPUBLICAN","1817305","0","1","1","1","1","1","1","0",0,3.68677794866574,-Inf,1.30475289196123,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12742","2020-09-06","IA","REPUBLICAN","3139508","0","0","0","0","0","0","1","0",0.12740849840166,24.3031710701167,-2.0603568316194,3.19060683854517,49.6,50.4,16.7,90,3.7,0.4,2.4,0.1,56.2061693252412
"12743","2020-07-11","FL","REPUBLICAN","20901636","0","0","0","0","1","0","1","1",0.454509876643149,49.1540470803338,-0.788535634812707,3.89495918461397,48.9,51.1,20.1,75.1,16.1,0.3,2.7,0.1,389.774097902098
"12744","2020-08-13","WV","REPUBLICAN","1817305","0","0","0","0","0","0","1","0",0,7.86879472625674,-Inf,2.06290490283017,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12745","2020-02-17","SD","REPUBLICAN","870638","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12746","2020-10-28","OK","REPUBLICAN","3932870","0","0","0","0","0","0","1","1",0.381400859931806,19.0191895485994,-0.96390433114661,2.94544844572566,49.6,50.4,15.3,72.3,7.3,7.6,2.2,0.2,57.3346453823165
"12747","2021-01-08","HI","DEMOCRAT","1422094","0","0","0","0","0","0","1","1",0.281275358731561,16.8062026842107,-1.26842116514919,2.82174802566243,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12748","2020-04-17","IA","REPUBLICAN","3139508","0","1","1","1","1","1","1","0",0.12740849840166,6.08375579867928,-2.0603568316194,1.80562223530734,49.6,50.4,16.7,90,3.7,0.4,2.4,0.1,56.2061693252412
"12749","2020-05-22","IA","REPUBLICAN","3139508","0","1","1","1","1","1","1","0",0.541486118207057,10.6386096165386,-0.613437848683071,2.36448980023741,49.6,50.4,16.7,90,3.7,0.4,2.4,0.1,56.2061693252412
"12750","2020-02-22","CO","DEMOCRAT","5610349","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.3,49.7,13.8,84,4.2,1,3.2,0.2,54.1320024700411
"12751","2020-04-03","SD","REPUBLICAN","870638","0","0","0","0","0","0","1","0",0,2.52688258495494,-Inf,0.926986363121949,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12752","2020-11-13","SD","REPUBLICAN","870638","0","0","0","0","0","0","1","0",0.114858299316134,185.036720198291,-2.16405609023637,5.22055429294061,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12753","2020-07-21","FL","REPUBLICAN","20901636","0","0","0","0","1","0","1","1",0.641098141791389,44.7094189182129,-0.444572726462337,3.80018419347642,48.9,51.1,20.1,75.1,16.1,0.3,2.7,0.1,389.774097902098
"12754","2020-11-26","GA","DEMOCRAT","10403847","0","0","0","0","0","0","1","1",0.37486133734954,34.6794796194139,-0.981199088460319,3.54614814659255,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12755","2020-09-23","MA","DEMOCRAT","6850553","0","0","0","0","1","0","1","1",0.248155148934692,7.91177004250606,-1.39370112788049,2.06835152950294,48.5,51.5,16.2,78.1,7.6,0.2,6.6,0,878.276025641026
"12756","2020-04-27","HI","DEMOCRAT","1422094","0","1","1","1","1","0","1","1",0.14063767936578,0.0703188396828902,-1.96156834570913,-2.65471552626908,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12757","2020-05-18","AK","REPUBLICAN","737068","0","0","1","1","1","0","1","0",0,0.407018077029528,-Inf,-0.898897679219907,52.2,47.8,11.2,64.6,3.3,14.9,6.2,1.2,1.29164921553131
"12758","2020-06-22","UT","REPUBLICAN","3096848","0","1","1","1","0","0","1","0",0.0645817941339065,10.0101780907555,-2.73982273246611,2.30360238445313,50.3,49.7,10.8,86.4,1.2,1.1,2.3,0.9,37.6883047340879
"12759","2020-03-06","SD","REPUBLICAN","870638","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12760","2020-02-27","HI","DEMOCRAT","1422094","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12761","2021-01-22","GA","DEMOCRAT","10403847","0","0","0","0","0","0","1","1",1.64362278684029,80.4894574093602,0.496902821912695,4.38812621198912,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12762","2020-03-04","UT","REPUBLICAN","3096848","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.3,49.7,10.8,86.4,1.2,1.1,2.3,0.9,37.6883047340879
"12763","2020-09-08","KS","REPUBLICAN","2910652","0","0","0","0","0","0","1","0",0,0,-Inf,-Inf,49.8,50.2,15.4,84.4,5.9,0.8,2.9,0.1,35.6003865017919
"12764","2020-08-28","GA","DEMOCRAT","10403847","0","0","0","0","0","0","1","1",0.74972267469908,25.7404784980017,-0.288051907900374,3.24806479166115,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12765","2021-01-19","TX","REPUBLICAN","28260856","0","0","0","0","1","0","1","1",1.09692360344641,33.5304776330908,0.0925095375247285,3.51245480532421,49.7,50.3,12.3,74,12.1,0.5,4.8,0.1,108.18297911435
"12766","2020-08-24","OH","REPUBLICAN","11655397","0","0","0","0","0","0","1","1",0.0686377306581663,7.2841791660979,-2.67891288585587,1.98570475877564,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12767","2021-01-23","OH","REPUBLICAN","11655397","0","0","0","0","0","0","1","1",0.694957022913934,50.2685579907746,-0.363905272863272,3.91737979200908,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12768","2020-12-10","NY","DEMOCRAT","19572319","0","0","1","1","1","0","1","1",0.393412758089627,34.7838189230413,-0.932895943228611,3.54915230517092,48.5,51.5,16.1,63.7,15.7,0.4,8.4,0,415.318911004541
"12769","2020-02-15","OK","REPUBLICAN","3932870","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.6,50.4,15.3,72.3,7.3,7.6,2.2,0.2,57.3346453823165
"12770","2020-10-03","SD","REPUBLICAN","870638","0","0","0","0","0","0","1","0",1.26344129247747,53.294250882686,0.233839182562004,3.97582846198989,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12771","2020-12-20","HI","DEMOCRAT","1422094","0","0","0","0","0","0","1","1",0.0703188396828902,14.2044056159438,-2.65471552626908,2.65355217113213,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12772","2020-05-07","FL","REPUBLICAN","20901636","0","1","1","1","1","0","1","1",0.291843183949811,3.9518437695499,-1.23153866223994,1.37418224710773,48.9,51.1,20.1,75.1,16.1,0.3,2.7,0.1,389.774097902098
"12773","2020-05-29","OH","REPUBLICAN","11655397","1","1","1","1","1","0","1","1",0.283130638964936,5.58539533230829,-1.26184686606923,1.72015521467286,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12774","2020-06-20","UT","REPUBLICAN","3096848","0","1","1","1","0","0","1","0",-0.0322908970669532,18.5349749164312,NA,2.91965948329351,50.3,49.7,10.8,86.4,1.2,1.1,2.3,0.9,37.6883047340879
"12775","2020-06-17","SD","REPUBLICAN","870638","0","0","0","0","0","0","1","0",0.114858299316134,9.64809714255523,-2.16405609023637,2.26676070860695,50.4,49.6,16.3,84.3,2,8.8,1.5,0.1,11.4843228555223
"12776","2020-05-05","OK","REPUBLICAN","3932870","0","1","1","1","1","0","1","1",0.0254267239954537,0.254267239954537,-3.67195453224882,-1.36936943925477,49.6,50.4,15.3,72.3,7.3,7.6,2.2,0.2,57.3346453823165
"12777","2020-03-30","NM","DEMOCRAT","2092454","0","0","0","0","0","1","1","1",0.09558155161356,2.10279413549832,-2.34777545230036,0.743267001057954,49.5,50.5,16.9,74.8,2.1,9.6,1.6,0.1,17.2505235040973
"12778","2021-01-13","WV","REPUBLICAN","1817305","0","0","0","0","0","0","1","1",2.03598185224825,65.4265519546801,0.710978185214488,4.18092816926104,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12779","2020-06-07","HI","DEMOCRAT","1422094","0","1","1","1","1","0","1","1",0,0.0703188396828902,-Inf,-2.65471552626908,50.2,49.8,17.8,25,1.8,0.3,37.8,10.1,221.40650786237
"12780","2020-12-05","WV","REPUBLICAN","1817305","0","0","0","0","0","0","1","1",1.6507960964175,77.0371511661499,0.501257654232419,4.34428778817361,49.4,50.6,19.4,93.1,3.7,0.2,0.8,0,75.6013395457193
"12781","2020-03-31","MA","DEMOCRAT","6850553","0","1","0","0","1","1","1","1",0.481712936167343,12.6705099573713,-0.730406910470221,2.53927724272365,48.5,51.5,16.2,78.1,7.6,0.2,6.6,0,878.276025641026
"12782","2020-07-26","NM","DEMOCRAT","2092454","0","0","0","1","1","1","1","1",0.33453543064746,12.1388570549221,-1.09501248380499,2.49641163415823,49.5,50.5,16.9,74.8,2.1,9.6,1.6,0.1,17.2505235040973
"12783","2020-10-03","TN","REPUBLICAN","6709356","0","0","0","0","0","0","1","1",0.670705206282093,17.7662356864057,-0.399425573446318,2.87729978440866,48.8,51.2,16,77.6,16.8,0.3,1.8,0.1,162.710221898872
"12784","2020-08-22","MA","DEMOCRAT","6850553","0","0","0","0","1","0","1","1",0.291947234040814,1.59111242552244,-1.23118219838271,0.464433410292442,48.5,51.5,16.2,78.1,7.6,0.2,6.6,0,878.276025641026
"12785","2020-02-26","GA","DEMOCRAT","10403847","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12786","2021-02-21","UT","REPUBLICAN","3096848","0","1","1","1","0","0","1","0",0.322908970669532,22.6359188439342,-1.13038482003201,3.11953797400853,50.3,49.7,10.8,86.4,1.2,1.1,2.3,0.9,37.6883047340879
"12787","2021-01-03","OH","REPUBLICAN","11655397","0","0","0","0","0","0","1","1",0.506203263603977,58.4107087900996,-0.680816983629991,4.0674992427175,49,51,16.7,81.3,12.4,0.2,2.2,0,285.245025819241
"12788","2021-01-30","AR","REPUBLICAN","2999370","0","0","0","0","0","0","1","1",0.233382343625495,60.8127706818432,-1.45507721055375,4.10779981102521,49.1,50.9,16.6,76.7,15.3,0.7,1.5,0.3,57.6413952147593
"12789","2020-02-04","GA","DEMOCRAT","10403847","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12790","2020-05-27","FL","REPUBLICAN","20901636","0","1","1","1","1","0","1","1",0.287058869458831,1.81325519208161,-1.24806796419115,0.595123678669178,48.9,51.1,20.1,75.1,16.1,0.3,2.7,0.1,389.774097902098
"12791","2020-07-09","IA","REPUBLICAN","3139508","0","0","0","0","0","0","1","0",0.159260623002075,23.3794594567047,-1.83721328030519,3.15185783587523,49.6,50.4,16.7,90,3.7,0.4,2.4,0.1,56.2061693252412
"12792","2020-09-30","IA","REPUBLICAN","3139508","0","0","0","0","0","0","1","0",0.637042492008302,38.1906973958977,-0.450918919185296,3.64259196228823,49.6,50.4,16.7,90,3.7,0.4,2.4,0.1,56.2061693252412
"12793","2020-02-10","GA","DEMOCRAT","10403847","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.7,51.3,13.5,58.6,31.6,0.4,4,0.1,180.895571436023
"12794","2020-02-11","AK","REPUBLICAN","737068","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,52.2,47.8,11.2,64.6,3.3,14.9,6.2,1.2,1.29164921553131
"12795","2020-03-04","NY","DEMOCRAT","19572319","0","0","0","0","0","0","0","0",0,0.00510925659856658,-Inf,-5.27670136508229,48.5,51.5,16.1,63.7,15.7,0.4,8.4,0,415.318911004541
"12796","2020-05-09","PA","DEMOCRAT","12791530","1","1","1","1","1","1","1","1",0.5628724632628,8.42745160274025,-0.574702207121079,2.13149442533181,49,51,17.8,80.5,11.2,0.2,3.4,0,285.888965871756
"12797","2020-09-21","CO","DEMOCRAT","5610349","0","0","0","0","1","1","1","1",0.0712968123729914,9.66071807654034,-2.64090365981246,2.2680679805073,50.3,49.7,13.8,84,4.2,1,3.2,0.2,54.1320024700411
"12798","2020-10-08","PA","DEMOCRAT","12791530","0","0","0","0","1","0","1","1",0.21107717372355,10.7571181868002,-1.55553146013281,2.37556769235615,49,51,17.8,80.5,11.2,0.2,3.4,0,285.888965871756
